doc_id,row_index,category,matched_keyword,match_position,snippet,snippet_id,statement_class,statement_category,confidence
bp_24,50,CCUS,CCUS,28682,"...l challenge; in the US alone, CCUS has the potential to reduce X-Y% of total CO₂ emissions by 2030 and achieve zero net carbon emissions in the longer term
• CCUS has a strong foundation in the US: 16 projects abate ~28 Mpta and CO₂-EOR has been successfully used for decades
• If deployed at scale, CCUS solutions could help ensure the US:
    • Reduces its carbon emissions well beyond what substitution by other low carbon alternatives alone can achieve
    • Uses its existing fossil fuel resources, protecting state and federal revenue sources and supporting the license to operate
    • Positions t...",224,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,28996,"...could help ensure the US:
    • Reduces its carbon emissions well beyond what substitution by other low carbon alternatives alone can achieve
    • Uses its existing fossil fuel resources, protecting state and federal revenue sources and supporting the license to operate
    • Positions the US for CCUS technology leadership and associated business opportunities
    • Potentially accelerates economic growth, job creation, exports, and enables the continued use of existing infrastructure over the long-term

    - CCUS has a solid foundation but its deployment remains limited with <1% of US emission...",225,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,29214,"...revenue sources and supporting the license to operate
    • Positions the US for CCUS technology leadership and associated business opportunities
    • Potentially accelerates economic growth, job creation, exports, and enables the continued use of existing infrastructure over the long-term

    - CCUS has a solid foundation but its deployment remains limited with <1% of US emissions abated by it; 5 key reasons are:
          • Few economically-viable business cases for anthropogenic CO₂ use in CO₂-EOR; US could scale EOR production by ~10x
          • CO₂ storage in saline aquifers remains large...",226,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,29811,"...s largely undeveloped: Only 1 large project in the US exists with significant potential untapped
          • High cost-of-capture for power and industrial point sources: Remains a science & technology challenge with costs >$70-120/tCO₂
          • Limited CO₂ transportation infrastructure: Existing CCUS pipeline infrastructure has been largely point-to-point & project-dedicated
          • Few proven, low-cost, end-use applications: Some good niche products exists, but no major end-use markets exist beyond CO₂-EOR
          • Insufficient sponsorship and advocacy: CCUS has lacked influential indus...",227,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,30082,"...ion infrastructure: Existing CCUS pipeline infrastructure has been largely point-to-point & project-dedicated
          • Few proven, low-cost, end-use applications: Some good niche products exists, but no major end-use markets exist beyond CO₂-EOR
          • Insufficient sponsorship and advocacy: CCUS has lacked influential industry, sponsors and governmental group tolerance/support

• Deploying CCUS at scale into the market will require broad-based commitments across multiple pathways:
    • Significant expansion of CO₂-EOR requires additional incentives; recent 45Q policy changes & DOE/ARRA gr...",228,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,30183,"...edicated
          • Few proven, low-cost, end-use applications: Some good niche products exists, but no major end-use markets exist beyond CO₂-EOR
          • Insufficient sponsorship and advocacy: CCUS has lacked influential industry, sponsors and governmental group tolerance/support

• Deploying CCUS at scale into the market will require broad-based commitments across multiple pathways:
    • Significant expansion of CO₂-EOR requires additional incentives; recent 45Q policy changes & DOE/ARRA grants have made some impact but stronger near-term incentives will be needed to improve project risk /...",229,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,carbon capture,30939,"...g,
      reporting & verification requirements, along with resolving long-term liability and pore-space ownership issues
    • Increasing capture from power and industrial point sources requires incentives for innovation & capital formation to reduce costs, e.g.,
      • Major commitment to R&D for carbon capture across multiple innovation pathways (e.g. pre- / post- / oxy-combustion, direct air capture)
      • Strong CO₂ capture incentives for producers e.g. First-of-a-kind demonstration funding, investment tax credits, MLP qualification, etc.
• Following foundational CCUS incentives, establishing and sup...",230,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,direct air capture,31027,"...and pore-space ownership issues
    • Increasing capture from power and industrial point sources requires incentives for innovation & capital formation to reduce costs, e.g.,
      • Major commitment to R&D for carbon capture across multiple innovation pathways (e.g. pre- / post- / oxy-combustion, direct air capture)
      • Strong CO₂ capture incentives for producers e.g. First-of-a-kind demonstration funding, investment tax credits, MLP qualification, etc.
• Following foundational CCUS incentives, establishing and support an economy-wide carbon price mechanism
• Developing transportation infrastructure requi...",231,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,31216,"...commitment to R&D for carbon capture across multiple innovation pathways (e.g. pre- / post- / oxy-combustion, direct air capture)
      • Strong CO₂ capture incentives for producers e.g. First-of-a-kind demonstration funding, investment tax credits, MLP qualification, etc.
• Following foundational CCUS incentives, establishing and support an economy-wide carbon price mechanism
• Developing transportation infrastructure requires significant federal, state & industry support to build common-carrier pipeline networks,
   enable capital formation & reduce the cost of capital for these projects, and s...",232,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,31877,"...ications beyond CO₂-EOR requires additional R&D funding to drive innovation into a large range of end-use
   opportunities like chemicals, cement, fuels, etc.; incentivizing through government and industry-led procurement can also help
• Building support for this kind of comprehensive commitment to CCUS will require broad stakeholder engagement

• In absence of a price on CO₂, fostering support and market demand for low carbon products produced with CCUS along with various
    carbon reduction pathways such as renewables, hydrogen, etc. will be critical in achieving the dual challenge

NPC CCUS St...",233,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,32031,"...etc.; incentivizing through government and industry-led procurement can also help
• Building support for this kind of comprehensive commitment to CCUS will require broad stakeholder engagement

• In absence of a price on CO₂, fostering support and market demand for low carbon products produced with CCUS along with various
    carbon reduction pathways such as renewables, hydrogen, etc. will be critical in achieving the dual challenge

NPC CCUS Study • 2

Successfully addressing barriers will enable CCUS to play a major role in enabling industry to meet the growing energy demand while reducing carb...",234,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,32174,"...to CCUS will require broad stakeholder engagement

• In absence of a price on CO₂, fostering support and market demand for low carbon products produced with CCUS along with various
    carbon reduction pathways such as renewables, hydrogen, etc. will be critical in achieving the dual challenge

NPC CCUS Study • 2

Successfully addressing barriers will enable CCUS to play a major role in enabling industry to meet the growing energy demand while reducing carbon emissions and potentially accelerating economic growth
•••••••••• WORK IN PROGRESS
•••••••••• FOR TASK GROUPS TO REFINE
•••••••• X = Directi...",235,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,32235,"...ce of a price on CO₂, fostering support and market demand for low carbon products produced with CCUS along with various
    carbon reduction pathways such as renewables, hydrogen, etc. will be critical in achieving the dual challenge

NPC CCUS Study • 2

Successfully addressing barriers will enable CCUS to play a major role in enabling industry to meet the growing energy demand while reducing carbon emissions and potentially accelerating economic growth
•••••••••• WORK IN PROGRESS
•••••••••• FOR TASK GROUPS TO REFINE
•••••••• X = Directional placeholder numbers 6 Key questions to answer going forw...",236,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,32574,"...ndustry to meet the growing energy demand while reducing carbon emissions and potentially accelerating economic growth
•••••••••• WORK IN PROGRESS
•••••••••• FOR TASK GROUPS TO REFINE
•••••••• X = Directional placeholder numbers 6 Key questions to answer going forward to develop enablers in scaling CCUS 

• CO2 emission abatement potential: What could be the unconstrained abatement potential of CO2 for CCUS in the US by 2030 given today's (2018) economics, emissions & regulatory policy la",237,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,CCUS,CCUS,32680,"...nomic growth
•••••••••• WORK IN PROGRESS
•••••••••• FOR TASK GROUPS TO REFINE
•••••••• X = Directional placeholder numbers 6 Key questions to answer going forward to develop enablers in scaling CCUS 

• CO2 emission abatement potential: What could be the unconstrained abatement potential of CO2 for CCUS in the US by 2030 given today's (2018) economics, emissions & regulatory policy la",238,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,ammonia,8167,"...ort CCUS end-use applications including EOR can be categorized into 3 major point-source sectors representing 47% of current US emissions:

■ “High-purity-CO2-sector” (4% of 2017 US CO2 emissions): Almost all CCUS in service today is linked to high purity CO2 from natural gas processing (13 of 16): ammonia, ethanol, hydrogen, and pulp & paper production plants emit high-purity CO2 streams that can be readily captured, compressed & transported.

■ Power sector coal & natural gas plants (32% of 2017 US CO2 emissions): A few (3 of 16) CO2 projects (e.g. Petra Nova) link to power generation, but coal & g...",239,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,hydrogen,8185,"...pplications including EOR can be categorized into 3 major point-source sectors representing 47% of current US emissions:

■ “High-purity-CO2-sector” (4% of 2017 US CO2 emissions): Almost all CCUS in service today is linked to high purity CO2 from natural gas processing (13 of 16): ammonia, ethanol, hydrogen, and pulp & paper production plants emit high-purity CO2 streams that can be readily captured, compressed & transported.

■ Power sector coal & natural gas plants (32% of 2017 US CO2 emissions): A few (3 of 16) CO2 projects (e.g. Petra Nova) link to power generation, but coal & gas power generation...",240,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,Hydrogen,21933,"...cess-intensive heavy industries like cement) to scale CCUS penetration across a wider
range of point sources.

■ Negative emissions CCUS pathway: Direct Air Capture technologies and bio-energy with
CCS which uses sustainably produced feedstocks and afforestation to generate ‘negative’
emissions.

■ Hydrogen economy with CCUS pathway: Shifting industries like transportation, heating
fuels, and industrial processes to hydrogen as a clean energy source when combusted,
leveraging CCUS during the hydrogen production process which is still >95% fossil fuel
based.

These pathways will compete with one anothe...",241,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,hydrogen,22053,"...e emissions CCUS pathway: Direct Air Capture technologies and bio-energy with
CCS which uses sustainably produced feedstocks and afforestation to generate ‘negative’
emissions.

■ Hydrogen economy with CCUS pathway: Shifting industries like transportation, heating
fuels, and industrial processes to hydrogen as a clean energy source when combusted,
leveraging CCUS during the hydrogen production process which is still >95% fossil fuel
based.

These pathways will compete with one another and also with other low-carbon pathways (e.g.
renewable technologies such as wind, storage, batteries, next-generation...",242,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,hydrogen,22130,"...CCS which uses sustainably produced feedstocks and afforestation to generate ‘negative’
emissions.

■ Hydrogen economy with CCUS pathway: Shifting industries like transportation, heating
fuels, and industrial processes to hydrogen as a clean energy source when combusted,
leveraging CCUS during the hydrogen production process which is still >95% fossil fuel
based.

These pathways will compete with one another and also with other low-carbon pathways (e.g.
renewable technologies such as wind, storage, batteries, next-generation advance nuclear
technologies, green hydrogen, etc.). Fostering competition a...",243,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,hydrogen,22398,"...ted,
leveraging CCUS during the hydrogen production process which is still >95% fossil fuel
based.

These pathways will compete with one another and also with other low-carbon pathways (e.g.
renewable technologies such as wind, storage, batteries, next-generation advance nuclear
technologies, green hydrogen, etc.). Fostering competition among these pathways will
accelerate the energy transition needed to overcome the world’s dual challenge of meeting
energy demand & supporting economic growth while reducing carbon emissions. If
implemented, we expect that CCUS could play a significant role in decarbon...",244,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_24,50,Hydrogen,hydrogen,32105,"...so help
• Building support for this kind of comprehensive commitment to CCUS will require broad stakeholder engagement

• In absence of a price on CO₂, fostering support and market demand for low carbon products produced with CCUS along with various
    carbon reduction pathways such as renewables, hydrogen, etc. will be critical in achieving the dual challenge

NPC CCUS Study • 2

Successfully addressing barriers will enable CCUS to play a major role in enabling industry to meet the growing energy demand while reducing carbon emissions and potentially accelerating economic growth
•••••••••• WORK IN P...",245,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,520,"...interviews from a broad range of industries,
academia, government, non-government organizations (NGOs) as well as multiple industry &
government data sources. Information in red italics represents preliminary and/or unknown data
needing further analysis from the NPC study team.

INITIAL FINDING 1: CCUS IS REQUIRED TO MEET THE DUAL CHALLENGE OF
REDUCING EMISSIONS WHILE SATISFYING ENERGY DEMAND

The world faces a dual challenge: increasing energy production (expected to reach ~660
quad. btu by 2030) to meet global economic growth, while simultaneously reducing carbon
emissions (reaching ~36 Billion...",246,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,Carbon Capture,977,"...ion (expected to reach ~660
quad. btu by 2030) to meet global economic growth, while simultaneously reducing carbon
emissions (reaching ~36 Billion tonnes per annum by 2030 out of which ~5.4 1 Billion tonnes per
annum of is US emissions) to protect the environment.

Large-scale commercialization of Carbon Capture, Use & Storage (CCUS) is critical to
address this dual challenge:

■ Globally, a range of decarbonization & energy transition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emis...",247,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1008,"...d. btu by 2030) to meet global economic growth, while simultaneously reducing carbon
emissions (reaching ~36 Billion tonnes per annum by 2030 out of which ~5.4 1 Billion tonnes per
annum of is US emissions) to protect the environment.

Large-scale commercialization of Carbon Capture, Use & Storage (CCUS) is critical to
address this dual challenge:

■ Globally, a range of decarbonization & energy transition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In...",248,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1155,"...f which ~5.4 1 Billion tonnes per
annum of is US emissions) to protect the environment.

Large-scale commercialization of Carbon Capture, Use & Storage (CCUS) is critical to
address this dual challenge:

■ Globally, a range of decarbonization & energy transition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as...",249,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1241,"....

Large-scale commercialization of Carbon Capture, Use & Storage (CCUS) is critical to
address this dual challenge:

■ Globally, a range of decarbonization & energy transition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technol...",250,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1329,"...address this dual challenge:

■ Globally, a range of decarbonization & energy transition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits s...",251,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,carbon dioxide removal,1412,"...ition scenarios and models suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternati...",252,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CDR,1436,"...ls suggest that
   CCUS will need to play a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives a...",253,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCS,1476,"...y a role in abating 10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives alone can achieve.

■ Increased usage of...",254,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,Direct Air Capture,1495,"...10-30% of emissions by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives alone can achieve.

■ Increased usage of existing US fossil fuel resources,...",255,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,DAC,1515,"...by 2050^2.

■ In the US, CCUS has the potential to reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives alone can achieve.

■ Increased usage of existing US fossil fuel resources, prot...",256,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1565,"...o reduce X-Y % of CO2 emissions by 2030.

■ In the longer term, CCUS is required for achieving zero net carbon emissions through
   application of carbon dioxide removal (CDR) techniques such as Bio-Energy with CCS
   (BECCS) and Direct Air Capture (DAC) or other emerging technologies.

Integrating CCUS into US energy and environmental plans would deliver benefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives alone can achieve.

■ Increased usage of existing US fossil fuel resources, protecting state and federal revenue
   sources and sup...",257,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_25,51,CCUS,CCUS,1924,"...enefits such
as:

■ Reduced US carbon emissions well beyond what substitution by other low carbon
   alternatives alone can achieve.

■ Increased usage of existing US fossil fuel resources, protecting state and federal revenue
   sources and supporting the license to operate.

■ Position the US for CCUS technology leadership and associated business opportunities.

■ Potentially accelerated economic growth, job creation and exports, and enabling continued
   usage of existing infrastructure over the long-term.

1 US EIA, Annual Energy Outlook 2018 report specifies 5.2 Billion tonnes per annum of En...",258,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCUS,147,"2Q19 Highlights

Low Carbon Position
Shell has a presence in onshore and offshore wind, solar [via stake in Silicon Ranch], biofuels [via Raízen], CCUS, and hydrogen.

It has ambitions to be one of the world’s largest electricity companies.

Through corporate ventures and acquisitions Shell has made investments across the low carbon value chain, in particular in battery storage [sonnen], EV charging [Greenlots], Demand response & Virtual Power Pla...",259,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCS,1692,"...in offshore wind for the last decade, in particular in the UK, and now scaling-up operations in fixed and floating wind technology.

Carbon reduction: 3 Mmtp/a CO₂ by 2030. Reduce to below 8kg CO₂ per boe by 2030. Aim for 0.30% methane intensity. End routine flaring by 2030.

Currently has 1.7mpta CCS capacity.

Pilot projects in hydrogen, primarily on providing CCS capability.

Ryan Brooks
+44 203 683 0742
ryan.brooks@se1.bp.com

COMPETITIVE INTELLIGENCE: Alternative Energy Low Carbon

2Q19 Highlights

• Announced plan in an interview ‘to have commercial wind assets’ by early 2020.
• It announc...",260,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCS,1758,"...d now scaling-up operations in fixed and floating wind technology.

Carbon reduction: 3 Mmtp/a CO₂ by 2030. Reduce to below 8kg CO₂ per boe by 2030. Aim for 0.30% methane intensity. End routine flaring by 2030.

Currently has 1.7mpta CCS capacity.

Pilot projects in hydrogen, primarily on providing CCS capability.

Ryan Brooks
+44 203 683 0742
ryan.brooks@se1.bp.com

COMPETITIVE INTELLIGENCE: Alternative Energy Low Carbon

2Q19 Highlights

• Announced plan in an interview ‘to have commercial wind assets’ by early 2020.
• It announced a joint development agreement with CoensHexicon to develop, bui...",261,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCS,3404,"...red 60% stake.
• Merger of Direct Energie and Total Spain pushed subsidiaries to become France’s second alternative electricity supplier.
• Saft struck a deal to extend its presence in the French domestic market.
• A consortium of 11 European stakeholders, including Total, launched ‘3D’ project for CCS on an industrial scale.

Given green light to start construction on a 200MW floating wind farm near the Canary Islands; completion expected in 2024 if second Norwood project.
• Equinor and ENI opened Arkona offshore wind farm [385MW] in the Baltic Sea.
• Drax, Equinor and National Grid Venture sign...",262,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCS,7037,"...8 sustainability report including Eni's “Path to decarbonisation” highlighting the challenges in the globe. Called out its progress to reach 43% reduction of GHG emissions in 2025 compared to 2014

Low Carbon Position

Chevron has a small onshore wind portfolio, one wind farm in the US.

Outside of CCS, the only other activity is in direct air capture through a partnership with Occidental in Carbon Engineering.

Chevron has no corporate reduction target in carbon emissions but has methane reduction target of 20-25% from 2016-2023 and a flaring reduction target of 25-30% for the same timeframe.

C...",263,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,direct air capture,7072,"...ni's “Path to decarbonisation” highlighting the challenges in the globe. Called out its progress to reach 43% reduction of GHG emissions in 2025 compared to 2014

Low Carbon Position

Chevron has a small onshore wind portfolio, one wind farm in the US.

Outside of CCS, the only other activity is in direct air capture through a partnership with Occidental in Carbon Engineering.

Chevron has no corporate reduction target in carbon emissions but has methane reduction target of 20-25% from 2016-2023 and a flaring reduction target of 25-30% for the same timeframe.

Chevron have stated it plans to reduce overall emis...",264,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,CCUS,CCS,7861,"...rtnered on a new cohort of Fast Charging stations in California
• EVgo has entered a revenue share agreement to bring EV fast charging capability to a select set of Chevron’s company-owned and -operated fueling stations in California

Low Carbon Position

Exxon’s focus in low carbon technologies is CCS. However, it does have research and development programs in hydrogen and biofuels.

Exxon has not committed to targets for corporate GHG emissions. It has stated targets for reducing GHG by 10% in its Oil Sands operations, methane reduction of 15% by 2020 and reducing flaring by 25% by 2020.

Exxon...",265,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
bp_26,52,Hydrogen,hydrogen,157,"2Q19 Highlights

Low Carbon Position
Shell has a presence in onshore and offshore wind, solar [via stake in Silicon Ranch], biofuels [via Raízen], CCUS, and hydrogen.

It has ambitions to be one of the world’s largest electricity companies.

Through corporate ventures and acquisitions Shell has made investments across the low carbon value chain, in particular in battery storage [sonnen], EV charging [Greenlots], Demand response & Virtual Power Plant [LimeJump]...",266,,,"error: ""Could not resolve authentication method. Expected one of api_key, auth_token, or credentials to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
